Channel,Image,WorkerID,Country,TotalTimeSeconds,name1,name1corrected,name1family,name1classification,name2,name2corrected,name2family,name2classification,name3,name3corrected,name3family,name3classification,nrAnnotations,nrFlowerAnnotations,ConfidenceSingle,Confidence1,Confidence2,Confidence3,AverageConfidence,ComCl,ComClD,Comment,ImageClicked,TagTiming,Dimension amount,Dimension prominence,Dimension,name1botanical,name2botanical,name3botanical,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1908-320,20011532,GBR,19,lily,lily,liliaceae,1,,,,,,,,,1,1,,3,,,3,,,,TRUE,"{""name1"":[{""ms"":3517,""tag"":""lily"",""startTime"":1377185085618}]}",single,non-prominent,d2,lilium,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-2376,20011532,GBR,16,roses,rose,rosaceae,1,,,,,,,,,1,1,,2,,,2,,,,TRUE,"{""name1"":[{""ms"":3502,""tag"":""roses"",""startTime"":1377185013059}]}",single,non-prominent,d2,rosa,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-4957,20011532,GBR,20,unable,no flower name,,-1,,,,,,,,,1,0,,2,,,2,,,,TRUE,"{""name1"":[{""ms"":4717,""tag"":""unable"",""startTime"":1377167711068}]}",multiple,non-prominent,d4,no flower name,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1935-1418,20011532,GBR,18,iris,iris,iridaceae,1,,,,,,,,,1,1,,3,,,3,,,,TRUE,"{""name1"":[{""ms"":5445,""tag"":""iris"",""startTime"":1377185179080}]}",multiple,non-prominent,d4,iris,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1935-1040,20011532,GBR,14,roses,rose,rosaceae,1,,,,,,,,,1,1,,3,,,3,,,,TRUE,"{""name1"":[{""ms"":3709,""tag"":""roses"",""startTime"":1377185473466}]}",single,non-prominent,d2,rosa,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1885-A-8964,20011532,GBR,21,unable,no flower name,,-1,,,,,,,,,1,0,,2,,,2,,,,TRUE,"{""name1"":[{""ms"":4405,""tag"":""unable"",""startTime"":1377185498177}]}",multiple,non-prominent,d4,no flower name,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-50.105,20011532,GBR,126,unable,no flower name,,-1,,,,,,,,,1,0,,2,,,2,,,,TRUE,"{""name1"":[{""ms"":3492,""tag"":""unable"",""startTime"":1377185436651}]}",single,prominent,d1,no flower name,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1948-55,20068158,GBR,308,roses,rose,rosaceae,1,,,,,,,,,1,1,,2,,,2,D,C,searched museum website but couldn't find and image looks remarkably like a rose,TRUE,"{""name1"":[{""ms"":4307,""tag"":""roses"",""startTime"":1377268136768}],""comment"":[{""ms"":22854,""tag"":""searched museum website but couldn't find and image looks remarkably like a rose"",""startTime"":1377268142537}]}",multiple,non-prominent,d4,rosa,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-4967,20068158,GBR,71,tulip (tulipa),tulipa,liliaceae,2,,,,,,,,,1,1,,4,,,4,D,C,Recognise flower and also la Tulippe on picture,TRUE,"{""name1"":[{""ms"":6664,""tag"":""tulip (tulipa)"",""startTime"":1377269224288}],""comment"":[{""ms"":24797,""tag"":""Recognise flower and also la Tulippe on picture"",""startTime"":1377269232177}]}",multiple,non-prominent,d4,tulipa,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-24.151,20068158,GBR,70,hyacinth (hyacinthe),hyacinth,asparagaceae,1,,,,,,,,,1,1,,4,,,4,D,C,Recognise flowers,TRUE,"{""name1"":[{""ms"":4303,""tag"":""hyacinth"",""startTime"":1377268599526},{""ms"":4307,""tag"":""hyacinth"",""startTime"":1377268599526},{""ms"":6640,""tag"":""hyacinth (hyacinthe)"",""startTime"":1377268631889}],""comment"":[{""ms"":4973,""tag"":""Recognise flowers"",""startTime"":1377268639652}]}",single,non-prominent,d2,hyacinthus,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-48.926,20068158,GBR,214,unable,no flower name,,-1,,,,,,,,,1,0,,4,,,4,S,D,"A basket of flowers with above 15 lines in Dutch. At the bottom of the imprint. Title Page for (the second edition) is a book by Lambert van den Bos comprises twin ting prints of Arnold Houbraken.
https://www.rijksmuseum.nl/en/search/objecten?q=ongevallen&p=1&ps=12&ii=0#/RP-P-OB-48.926,0",TRUE,"{""comment"":[{""ms"":5168,""tag"":""A basket of flowers with above 15 lines in Dutch. At the bottom of the imprint. Title Page for (the second edition) is a book by Lambert van den Bos comprises twin ting prints of Arnold Houbraken."",""startTime"":1377269744326},{""ms"":5175,""tag"":""A basket of flowers with above 15 lines in Dutch. At the bottom of the imprint. Title Page for (the second edition) is a book by Lambert van den Bos comprises twin ting prints of Arnold Houbraken."",""startTime"":1377269744326},{""ms"":4589,""tag"":""A basket of flowers with above 15 lines in Dutch. At the bottom of the imprint. Title Page for (the second edition) is a book by Lambert van den Bos comprises twin ting prints of Arnold Houbraken.\nhttps://www.rijksmuseum.nl/en/search/objecten?q=ongevallen&p=1&ps=12&ii=0#/RP-P-OB-48.926,0"",""startTime"":1377269756978}],""name1"":[{""ms"":8130,""tag"":""unable"",""startTime"":1377269761568}]}",multiple,non-prominent,d4,no flower name,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-23.488,20068158,GBR,155,fantasy,fantasy,,-1,,,,,,,,,1,0,,3,,,3,P,U,These flowers have not much shape to them and are almost cartoon like,TRUE,"{""name1"":[{""ms"":3232,""tag"":""fantasy"",""startTime"":1377268538007}],""comment"":[{""ms"":29140,""tag"":""These flowers have not much shape to them and are almost cartoon like"",""startTime"":1377268542245}]}",multiple,non-prominent,d4,fantasy,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6587,20068158,GBR,167,iris,iris,iridaceae,1,,,,,,,,,1,1,,4,,,4,D,E,Recognise flower,TRUE,"{""name1"":[{""ms"":2971,""tag"":""Iris"",""startTime"":1377269930708}],""comment"":[{""ms"":6075,""tag"":""Recognise flower"",""startTime"":1377269935155}]}",single,non-prominent,d2,iris,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1935-1086,20068158,GBR,263,a bouquet with flowers,no flower name,,-1,,,,,,,,,1,0,,4,,,4,R,S,"http://www.europeana.eu/portal/record/90402/6D6D567F7CD970C50567CB67E5B7340C2AB7B131.html
Found this website but no specific flowers mentioned",TRUE,"{""comment"":[{""ms"":4350,""tag"":""http://www.europeana.eu/portal/record/90402/6D6D567F7CD970C50567CB67E5B7340C2AB7B131.html"",""startTime"":1377265105227},{""ms"":11133,""tag"":""http://www.europeana.eu/portal/record/90402/6D6D567F7CD970C50567CB67E5B7340C2AB7B131.html\n\nFound this website but no specific flowers mentioned"",""startTime"":1377265129183}],""name1"":[{""ms"":7185,""tag"":""A bou"",""startTime"":1377265109580},{""ms"":7188,""tag"":""A bou"",""startTime"":1377265109580},{""ms"":6766,""tag"":""A bouquet with flowers"",""startTime"":1377265119750}]}",multiple,non-prominent,d4,no flower name,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-2003-216,20068158,GBR,260,unable,no flower name,,-1,,,,,,,,,1,0,,4,,,4,D,M,couldn't find painting on web search and flowers very unclear and blurred on painting,TRUE,"{""name1"":[{""ms"":6969,""tag"":""unable"",""startTime"":1377264821818}],""comment"":[{""ms"":3552,""tag"":""Explanations, used sources, references, relevant links"",""startTime"":1377264828790},{""ms"":40278,""tag"":""couldn't find painting on web search and flowers very unclear and blurred on painting"",""startTime"":1377264834032}]}",multiple,non-prominent,d4,no flower name,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1907-39,20068158,GBR,532,unable,no flower name,,-1,,,,,,,,,1,0,,0,,,0,,,,TRUE,"{""name1"":[{""ms"":3089,""tag"":""unable"",""startTime"":1377269172338}]}",single,non-prominent,d2,no flower name,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1878-A-1872X,20068158,GBR,72,blackberry (rubus),blackberry,rosaceae,3,,,,,,,,,1,1,,4,,,4,D,E,I recognised fruit instantly,TRUE,"{""name1"":[{""ms"":6803,""tag"":""Blackberry (Rubus)"",""startTime"":1377273066214}],""comment"":[{""ms"":8213,""tag"":""I recognised fruit instantly"",""startTime"":1377273084612}]}",single,prominent,d1,rubus,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-4920,20068158,GBR,289,unable,no flower name,,-1,,,,,,,,,1,0,,0,,,0,S,D,cant find picture to find out what flower it is,TRUE,"{""name1"":[{""ms"":5800,""tag"":""unable"",""startTime"":1377272214333}],""comment"":[{""ms"":12284,""tag"":""cant find picture to find out what flower it is"",""startTime"":1377272221980}]}",multiple,non-prominent,d4,no flower name,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1908-3749,20068158,GBR,289,tulip (tulipa),tulipa,liliaceae,2,rose (rosa),rosa,rosaceae,2,,,,,2,2,,4,3,,3.5,D,E,"Title page for Almanac for the Handsome and good, with a landscape containing a jar filled with flowers and fruit.
https://www.rijksmuseum.nl/en/search/objecten?q=almanak&p=2&ps=12&ii=9#/RP-P-1908-3749,21",TRUE,"{""name1"":[{""ms"":8340,""tag"":""tulip (tulipa)"",""startTime"":1377271736671}],""comment"":[{""ms"":3805,""tag"":""Title page for Almanac for the Handsome and good, with a landscape containing a jar filled with flowers and fruit."",""startTime"":1377271866231},{""ms"":3814,""tag"":""Title page for Almanac for the Handsome and good, with a landscape containing a jar filled with flowers and fruit."",""startTime"":1377271866231},{""ms"":4268,""tag"":""Title page for Almanac for the Handsome and good, with a landscape containing a jar filled with flowers and fruit.\nhttps://www.rijksmuseum.nl/en/search/objecten?q=almanak&p=2&ps=12&ii=9#/RP-P-1908-3749,21"",""startTime"":1377271876005}],""name2"":[{""ms"":6619,""tag"":""Rose (rosa)"",""startTime"":1377271919445}]}",multiple,non-prominent,d4,tulipa,rosa,rosa,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-H-H-1161,20068158,GBR,244,laurel,bay laurel,lauraceae,3,,,,,,,,,1,1,,4,,,4,D,E,"https://www.rijksmuseum.nl/en/search/objecten?q=opera%20selectiora&p=5&ps=12&ii=9#/RP-P-H-H-1161,57
Found lauriertakken on above link",TRUE,"{""comment"":[{""ms"":2621,""tag"":""https://www.rijksmuseum.nl/en/search/objecten?q=opera%20selectiora&p=5&ps=12&ii=9#/RP-P-H-H-1161,57"",""startTime"":1377268388751},{""ms"":14341,""tag"":""https://www.rijksmuseum.nl/en/search/objecten?q=opera%20selectiora&p=5&ps=12&ii=9#/RP-P-H-H-1161,57\n\nFound lauriertakken on above link"",""startTime"":1377268398900}],""name1"":[{""ms"":5372,""tag"":""Laurel"",""startTime"":1377268391374}]}",single,non-prominent,d2,laurus nobilis,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1878-A-1879,20068158,GBR,294,daffodil (narcissus),narcissus,amaryllidaceae,2,bluebell (hyacinthoides),hyacinthoides,asparagaceae,2,,,,,2,2,,4,4,,4,D,E,Recognise them from artists drawing,TRUE,"{""name1"":[{""ms"":13129,""tag"":""daffodil (narcissus)"",""startTime"":1377269495663}],""name2"":[{""ms"":2857,""tag"":""Scientific or common name"",""startTime"":1377269510261},{""ms"":2865,""tag"":""Scientific or common name"",""startTime"":1377269510261},{""ms"":12923,""tag"":""Bluebell (Hyacinthoides)"",""startTime"":1377269529894}],""comment"":[{""ms"":10094,""tag"":""Recognise them from artists drawing"",""startTime"":1377269543782}]}",multiple,non-prominent,d4,narcissus,hyacinthoides,hyacinthoides,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-48.099,20068158,GBR,87,sunflower (helianthus annuus),helianthus annuus,asteraceae,4,,,,,,,,,1,1,,4,,,4,D,E,Recognise image to be a sunflower as grown them myself,TRUE,"{""name1"":[{""ms"":3042,""tag"":""sunflower (Helianthus annuus)"",""startTime"":1377265194144}],""comment"":[{""ms"":5687,""tag"":""Recognise image"",""startTime"":1377265199182},{""ms"":5694,""tag"":""Recognise image"",""startTime"":1377265199182},{""ms"":9352,""tag"":""Recognise image to be a sunflower as grown them myself"",""startTime"":1377265220603}]}",multiple,non-prominent,d4,helianthus annuus,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745,20075660,GBR,32,clematis,clematis,ranunculaceae,2,,,,,,,,,1,1,3,,,,3,,,,FALSE,"{""name1"":[{""ms"":3626,""tag"":""clematis"",""startTime"":1377116552261}]}",multiple,non-prominent,d4,clematis,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1936-793,20075660,GBR,29,apple,apple,rosaceae,3,,,,,,,,,1,1,2,,,,2,,,,FALSE,"{""name1"":[{""ms"":10402,""tag"":""apple"",""startTime"":1377116511446}]}",multiple,non-prominent,d4,malus domestica,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-60.028,20075660,GBR,108,narcissus,narcissus,amaryllidaceae,1,,,,,,,,,1,1,1,,,,1,,,,TRUE,"{""name1"":[{""ms"":7410,""tag"":""narcissus"",""startTime"":1377116480239}]}",single,prominent,d1,narcissus,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-55.724,20075660,GBR,84,tulip,tulip,liliaceae,1,,,,,,,,,1,1,2,,,,2,,,,FALSE,"{""name1"":[{""ms"":3391,""tag"":""tulip"",""startTime"":1377116363377}]}",multiple,non-prominent,d4,tulipa,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6587,20078679,GBR,519,wild iris,iris,iridaceae,2,,,,,,,,,1,1,,3,,,3,D,M,Googled flower identifier and used this page http://healthyhomegardening.com/Flower_Identifier.php?m1=3&pet=1&pet=6,TRUE,"{""name1"":[{""ms"":12127,""tag"":""Wild Iris"",""startTime"":1377272534635}],""comment"":[{""ms"":41414,""tag"":""Googled flower identifier and used this page http://healthyhomegardening.com/Flower_Identifier.php?m1=3&pet=1&pet=6"",""startTime"":1377272599962}]}",single,non-prominent,d2,iris,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-4920,20078679,GBR,567,lily,lily,liliaceae,1,marigold,marigold,asteraceae,1,,,,,2,2,,4,2,,3,D,M,USED GOOGLE TRANSLATE AND THE IMAGE LOOKS LIKE LILIES,TRUE,"{""name1"":[{""ms"":8894,""tag"":""LILY"",""startTime"":1377275471932}],""name2"":[{""ms"":5220,""tag"":""MARIGOLD"",""startTime"":1377275690181}],""comment"":[{""ms"":17047,""tag"":""USED GOOGLE TRANSLATE AND THE IMAGE LOOKS LIKE LILIES"",""startTime"":1377275696473}]}",multiple,non-prominent,d4,lilium,tagetes,tagetes,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1948-55,20092096,CAN,403,rose,rose,rosaceae,1,buttercup,buttercup,ranunculaceae,1,,,,,2,2,,3,2,,2.5,R,W,"Very close to images of roses, could possibly be a buttercup.
Compared
en.wikipedia.org/wiki/Rose
en.wikipedia.org/wiki/Buttercup",FALSE,"{""name1"":[{""ms"":2131,""tag"":""Rose"",""startTime"":1377630574111}],""comment"":[{""ms"":26673,""tag"":""Very close to images of roses.\nCompared\nHow to Get the Perfect Blazer Fit"",""startTime"":1377630579428},{""ms"":5530,""tag"":""Very close to images of roses.\nCompared\nen.wikipedia.org/wiki/Rose"",""startTime"":1377630609969},{""ms"":2905,""tag"":""Very close to images of roses.\nCompared\nen.wikipedia.org/wiki/Rose"",""startTime"":1377630622719},{""ms"":1400,""tag"":""Very close to images of roses.\nCompared\nen.wikipedia.org/wiki/Rose"",""startTime"":1377630629059},{""ms"":20570,""tag"":""Very close to images of roses, could possibly be a buttercup.\nCompared\nen.wikipedia.org/wiki/Rose\nen.wikipedia.org/wiki/Buttercup"",""startTime"":1377630637697}],""name2"":[{""ms"":5981,""tag"":""Buttercup"",""startTime"":1377630630464}]}",multiple,non-prominent,d4,rosa,ranunculus,ranunculus,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6881,20092096,CAN,763,sunflower,sunflower,asteraceae,1,tulip,tulip,liliaceae,1,buttercup,buttercup,ranunculaceae,1,3,3,,3,4,3,3.333333333,R,W,"Pictures match images found on:
en.wikipedia.org/wiki/Daisy
en.wikipedia.org/wiki/Buttercup
en.wikipedia.org/wiki/Tulip",TRUE,"{""name1"":[{""ms"":3046,""tag"":""Sunflower"",""startTime"":1377629150327}],""name2"":[{""ms"":4775,""tag"":""Tulip"",""startTime"":1377629163385}],""name3"":[{""ms"":4243,""tag"":""Buttercup"",""startTime"":1377629188609}],""comment"":[{""ms"":8438,""tag"":""Explanations, used sources, references, relevant links"",""startTime"":1377629193666},{""ms"":7895,""tag"":""en.wikipedia.org/wiki/Daisy\nen.wikipedia.org/wiki/Fleur-de-lis\nen.wikipedia.org/wiki/Fleur-de-lis"",""startTime"":1377629206960},{""ms"":21156,""tag"":""Pictures match images found on:\n\nen.wikipedia.org/wiki/Daisy\nen.wikipedia.org/wiki/Buttercup\nen.wikipedia.org/wiki/Tulip"",""startTime"":1377629216959}]}",multiple,prominent,d3,helianthus,tulipa,tulipa,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1935-1086,20092096,CAN,388,tulip,tulip,liliaceae,1,keukenhof,no flower name,,-1,,,,,2,1,,3,1,,2,R,W,"Looks like a tulip and possibly a Keukenhofâ€_ in the lower portions.
en.wikipedia.org/wiki/Keukenhofâ€_
en.wikipedia.org/wiki/Tulip",FALSE,"{""name1"":[{""ms"":2926,""tag"":""Tulip"",""startTime"":1377630171105}],""name2"":[{""ms"":1160,""tag"":""Scientific or common name"",""startTime"":1377630176561},{""ms"":2635,""tag"":""Keukenhof"",""startTime"":1377630179746}],""comment"":[{""ms"":36995,""tag"":""Looks like a tulip and possibly a Keukenhofâ€_ in the lower portions.\n\nen.wikipedia.org/wiki/Keukenhofâ€_\nen.wikipedia.org/wiki/Tulip"",""startTime"":1377630192849}]}",multiple,non-prominent,d4,tulipa,no flower name,no flower name,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1907-4586,20092096,CAN,673,daisy,daisy,asteraceae,3,lily,lily,liliaceae,1,,,,,2,2,,3,3,,3,R,W,"Holding flowers in the right hand, looks like a daisy. Lily in the hair.
Based on pictures found at:
http://en.wikipedia.org/wiki/Daisy
http://en.wikipedia.org/wiki/Lily",FALSE,"{""name1"":[{""ms"":3081,""tag"":""Daisy"",""startTime"":1377628032345}],""comment"":[{""ms"":22355,""tag"":""Holding flowers in the right hand, looks like a daisy.\n"",""startTime"":1377628076343},{""ms"":6539,""tag"":""Holding flowers in the right hand, looks like a daisy.\n"",""startTime"":1377628121640},{""ms"":10212,""tag"":""Holding flowers in the right hand, looks like a daisy.\n"",""startTime"":1377628181961},{""ms"":3711,""tag"":""Holding flowers in the right hand, looks like a daisy.\n"",""startTime"":1377628214228},{""ms"":25349,""tag"":""Holding flowers in the right hand, looks like a daisy. Lily in the hair.\nBased on pictures found at:\n\nhttp://en.wikipedia.org/wiki/Daisy\nhttp://en.wikipedia.org/wiki/Lily\n"",""startTime"":1377628243960},{""ms"":6740,""tag"":""Holding flowers in the right hand, looks like a daisy. Lily in the hair.\nBased on pictures found at:\n\nhttp://en.wikipedia.org/wiki/Daisy\nhttp://en.wikipedia.org/wiki/Lily\n"",""startTime"":1377628271825},{""ms"":21825,""tag"":""Holding flowers in the right hand, looks like a daisy. Lily in the hair.\nBased on pictures found at:\n\nhttp://en.wikipedia.org/wiki/Daisy\nhttp://en.wikipedia.org/wiki/Lily\n"",""startTime"":1377628402420},{""ms"":999,""tag"":""Holding flowers in the right hand, looks like a daisy. Lily in the hair.\nBased on pictures found at:\n\nhttp://en.wikipedia.org/wiki/Daisy\nhttp://en.wikipedia.org/wiki/Lily\n"",""startTime"":1377628438325}],""name2"":[{""ms"":2429,""tag"":""Lily"",""startTime"":1377628239270}]}",multiple,non-prominent,d4,bellis perennis,lilium,lilium,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1908-1222,20092096,CAN,526,tulip,tulip,liliaceae,1,,,,,,,,,1,1,,3,,,3,S,F,"Please make the image file size smaller so that they load faster and add some extra time to the timer. Some flowers I am researching to make sure I give you as accurate an answer as I can when I am not familiar with the flower. I have timed out on page already. Would be nice to have that task credited.
Looks like a tulip in his hand.
en.wikipedia.org/wiki/Tulip",TRUE,"{""comment"":[{""ms"":5490,""tag"":""en.wikipedia.org/wiki/"",""startTime"":1377629414145},{""ms"":1443,""tag"":""en.wikipedia.org/wiki/"",""startTime"":1377629431776},{""ms"":6725,""tag"":""en.wikipedia.org/wiki/"",""startTime"":1377629456981},{""ms"":11716,""tag"":""en.wikipedia.org/wiki/"",""startTime"":1377629473337},{""ms"":12017,""tag"":""en.wikipedia.org/wiki/"",""startTime"":1377629486390},{""ms"":39151,""tag"":""Please make the image file size a bit smaller so that they load faster ?\n\nen.wikipedia.org/wiki/"",""startTime"":1377629499928},{""ms"":90857,""tag"":""Please make the image file size smaller so that they load faster and add some extra time to the timer. Some flowers I am researching to make sure I give you as accurate an answer as I can when I am not familiar with the flower. I have timed out on page already.\n\nen.wikipedia.org/wiki/"",""startTime"":1377629563838},{""ms"":23344,""tag"":""Please make the image file size smaller so that they load faster and add some extra time to the timer. Some flowers I am researching to make sure I give you as accurate an answer as I can when I am not familiar with the flower. I have timed out on page already. Would be nice to have that task credited.\n\nen.wikipedia.org/wiki/"",""startTime"":1377629662302},{""ms"":1275,""tag"":""Please make the image file size smaller so that they load faster and add some extra time to the timer. Some flowers I am researching to make sure I give you as accurate an answer as I can when I am not familiar with the flower. I have timed out on page already. Would be nice to have that task credited.\n\nen.wikipedia.org/wiki/"",""startTime"":1377629692400},{""ms"":6075,""tag"":""Please make the image file size smaller so that they load faster and add some extra time to the timer. Some flowers I am researching to make sure I give you as accurate an answer as I can when I am not familiar with the flower. I have timed out on page already. Would be nice to have that task credited.\n\nen.wikipedia.org/wiki/"",""startTime"":1377629702327},{""ms"":17411,""tag"":""Please make the image file size smaller so that they load faster and add some extra time to the timer. Some flowers I am researching to make sure I give you as accurate an answer as I can when I am not familiar with the flower. I have timed out on page already. Would be nice to have that task credited.\n\nLooks like a tulip in his hand.\nen.wikipedia.org/wiki/Tulip"",""startTime"":1377629740025},{""ms"":10135,""tag"":""Please make the image file size smaller so that they load faster and add some extra time to the timer. Some flowers I am researching to make sure I give you as accurate an answer as I can when I am not familiar with the flower. I have timed out on page already. Would be nice to have that task credited.\n\nLooks like a tulip in his hand.\nen.wikipedia.org/wiki/Tulip"",""startTime"":1377629775596}],""name1"":[{""ms"":3317,""tag"":""Tulip"",""startTime"":1377629733366}]}",single,non-prominent,d2,tulipa,,,,
